"a_Name","actual","fit","resid","mad","mape","p"
"Beloit Health System (WI)",209551618,211794042.338238,2242424.33823803,3324408.36409864,0.0161646804615473,0.983835319538453
"Beloit Health System (WI)",225227713,222902890.354397,-2324822.64560327,3324408.36409864,0.0161646804615473,0.983835319538453
"Beloit Health System (WI)",231695616,234626393.18234,2930777.18234,3324408.36409864,0.0161646804615473,0.983835319538453
"Benefis Health System (MT)",304228733.000001,304228732.999944,-5.62071800231934e-05,5730802.08495573,0.0159986771734012,0.984001322826599
"Benefis Health System (MT)",317767418,312792824.942092,-4974593.0579077,5730802.08495573,0.0159986771734012,0.984001322826599
"Benefis Health System (MT)",324712209,331113227.245224,6401018.24522418,5730802.08495573,0.0159986771734012,0.984001322826599
"Benefis Health System (MT)",343336502,350564720.580135,7228218.58013499,5730802.08495573,0.0159986771734012,0.984001322826599
"Benefis Health System (MT)",385938773,371220563.771812,-14718209.2281877,5730802.08495573,0.0159986771734012,0.984001322826599
"Benefis Health System (MT)",387009103,393158974.03685,6149871.03684944,5730802.08495573,0.0159986771734012,0.984001322826599
"Benefis Health System (MT)",417107181,416463476.55367,-643704.446329832,5730802.08495573,0.0159986771734012,0.984001322826599
"Berkshire Health Systems, Inc. (MA)",362497898,362497897.99998,-1.93119049072266e-05,11451563.797675,0.0244204486065302,0.97557955139347
"Berkshire Health Systems, Inc. (MA)",391938630,384626368.933188,-7312261.06681281,11451563.797675,0.0244204486065302,0.97557955139347
"Berkshire Health Systems, Inc. (MA)",397687763,413264365.964261,15576602.9642615,11451563.797675,0.0244204486065302,0.97557955139347
"Berkshire Health Systems, Inc. (MA)",437191388,444150516.413973,6959128.41397327,11451563.797675,0.0244204486065302,0.97557955139347
"Berkshire Health Systems, Inc. (MA)",497044371,477470013.949916,-19574357.0500833,11451563.797675,0.0244204486065302,0.97557955139347
"Berkshire Health Systems, Inc. (MA)",527214179,513423999.124504,-13790179.8754962,11451563.797675,0.0244204486065302,0.97557955139347
"Berkshire Health Systems, Inc. (MA)",535282573.000001,552230990.21308,16948417.2130788,11451563.797675,0.0244204486065302,0.97557955139347
"Beth Israel Deaconess Medical Center",1461503000,1461503000.0004,0.00039982795715332,41460425.7449427,0.0232689904801252,0.976731009519875
"Beth Israel Deaconess Medical Center",1509882000,1476198503.1903,-33683496.8097003,41460425.7449427,0.0232689904801252,0.976731009519875
"Beth Israel Deaconess Medical Center",1518199000,1605823737.40182,87624737.4018226,41460425.7449427,0.0232689904801252,0.976731009519875
"Beth Israel Deaconess Medical Center",1764648000,1747417603.21336,-17230396.7866397,41460425.7449427,0.0232689904801252,0.976731009519875
"Beth Israel Deaconess Medical Center",1967055000,1902137206.42447,-64917793.575531,41460425.7449427,0.0232689904801252,0.976731009519875
"Beth Israel Deaconess Medical Center",2102816000,2071256380.04969,-31559619.9503067,41460425.7449427,0.0232689904801252,0.976731009519875
"Beth Israel Deaconess Medical Center",2200971000,2256177935.6902,55206935.6901989,41460425.7449427,0.0232689904801252,0.976731009519875
"Bethesda Healthcare System (FL)",270011731,270011731.000161,0.00016021728515625,2623949.53512409,0.00940376273795612,0.990596237262044
"Bethesda Healthcare System (FL)",259545292,255253236.552113,-4292055.44788659,2623949.53512409,0.00940376273795612,0.990596237262044
"Bethesda Healthcare System (FL)",265767821,265425497.339156,-342323.66084376,2623949.53512409,0.00940376273795612,0.990596237262044
"Bethesda Healthcare System (FL)",269609607,276024913.604384,6415306.60438395,2623949.53512409,0.00940376273795612,0.990596237262044
"Bethesda Healthcare System (FL)",284403642,287070294.743651,2666652.74365163,2623949.53512409,0.00940376273795612,0.990596237262044
"Bethesda Healthcare System (FL)",298928288,298581315.301873,-346972.698127031,2623949.53512409,0.00940376273795612,0.990596237262044
"Bethesda Healthcare System (FL)",314882892,310578556.409184,-4304335.59081548,2623949.53512409,0.00940376273795612,0.990596237262044
"Bexar County Hospital District d/b/a University Health System (TX)",386160000,386159999.99992,-7.95722007751465e-05,19361723.3789871,0.0280647149061014,0.971935285093899
"Bexar County Hospital District d/b/a University Health System (TX)",462133000.000001,467465996.854591,5332996.85459065,19361723.3789871,0.0280647149061014,0.971935285093899
"Bexar County Hospital District d/b/a University Health System (TX)",514617999.999999,521669828.398577,7051828.39857805,19361723.3789871,0.0280647149061014,0.971935285093899
"Bexar County Hospital District d/b/a University Health System (TX)",572645000,582509825.786612,9864825.7866112,19361723.3789871,0.0280647149061014,0.971935285093899
"Bexar County Hospital District d/b/a University Health System (TX)",693220000,650839755.715258,-42380244.2847425,19361723.3789871,0.0280647149061014,0.971935285093899
"Bexar County Hospital District d/b/a University Health System (TX)",754013999.999999,727628363.912389,-26385636.0876099,19361723.3789871,0.0280647149061014,0.971935285093899
"Bexar County Hospital District d/b/a University Health System (TX)",769459000.000001,813975532.240699,44516532.2406976,19361723.3789871,0.0280647149061014,0.971935285093899
"BJC HealthCare (MO)",3502300000,3502300000.00225,0.00225210189819336,80068740.5696799,0.0195226600228115,0.980477339977188
"BJC HealthCare (MO)",3709100000,3593538641.65403,-115561358.345977,80068740.5696799,0.0195226600228115,0.980477339977188
"BJC HealthCare (MO)",3752100000,3796332068.48225,44232068.4822478,80068740.5696799,0.0195226600228115,0.980477339977188
"BJC HealthCare (MO)",3928400000,4011119081.40438,82719081.4043784,80068740.5696799,0.0195226600228115,0.980477339977188
"BJC HealthCare (MO)",4089999999.99999,4238640205.92931,148640205.929316,80068740.5696799,0.0195226600228115,0.980477339977188
"BJC HealthCare (MO)",4585900000,4479683550.4816,-106216449.518394,80068740.5696799,0.0195226600228115,0.980477339977188
"BJC HealthCare (MO)",4798200000,4735087979.6948,-63112020.3051949,80068740.5696799,0.0195226600228115,0.980477339977188
"Blanchard Valley Health System (OH)",243058000,243057999.999894,-0.000105351209640503,4014463.71562521,0.0136776743020845,0.986322325697915
"Blanchard Valley Health System (OH)",251967000,255379339.879212,3412339.87921208,4014463.71562521,0.0136776743020845,0.986322325697915
"Blanchard Valley Health System (OH)",265588000,268414087.787372,2826087.78737229,4014463.71562521,0.0136776743020845,0.986322325697915
"Blanchard Valley Health System (OH)",288942000,282150255.674006,-6791744.32599396,4014463.71562521,0.0136776743020845,0.986322325697915
"Blanchard Valley Health System (OH)",300721000,296627443.623853,-4093556.37614739,4014463.71562521,0.0136776743020845,0.986322325697915
"Blanchard Valley Health System (OH)",315151000,311887588.151264,-3263411.84873658,4014463.71562521,0.0136776743020845,0.986322325697915
"Blanchard Valley Health System (OH)",320261000,327975105.791809,7714105.79180884,4014463.71562521,0.0136776743020845,0.986322325697915
"Blount Memorial Hospital (TN)",169452018,169452017.999976,-2.34842300415039e-05,6456226.64303736,0.031982949863916,0.968017050136084
"Blount Memorial Hospital (TN)",167085932,161066004.734664,-6019927.2653361,6456226.64303736,0.031982949863916,0.968017050136084
"Blount Memorial Hospital (TN)",175213390,174898758.710338,-314631.289661676,6456226.64303736,0.031982949863916,0.968017050136084
"Blount Memorial Hospital (TN)",182814716,189987742.733194,7173026.7331942,6456226.64303736,0.031982949863916,0.968017050136084
"Blount Memorial Hospital (TN)",191869673,206452969.202223,14583296.202223,6456226.64303736,0.031982949863916,0.968017050136084
"Blount Memorial Hospital (TN)",241516923,224426461.265725,-17090461.7342744,6456226.64303736,0.031982949863916,0.968017050136084
"Blount Memorial Hospital (TN)",244065751,244053507.723452,-12243.276548624,6456226.64303736,0.031982949863916,0.968017050136084
"Boca Raton Regional Hospital (FL)",339919299,339919299.000098,9.7811222076416e-05,5282894.77125752,0.0147050034994405,0.98529499650056
"Boca Raton Regional Hospital (FL)",320140128.999999,310380661.265041,-9759467.73495847,5282894.77125752,0.0147050034994405,0.98529499650056
"Boca Raton Regional Hospital (FL)",332030699,338320040.93474,6289341.93473971,5282894.77125752,0.0147050034994405,0.98529499650056
"Boca Raton Regional Hospital (FL)",357106624,368914566.701403,11807942.7014027,5282894.77125752,0.0147050034994405,0.98529499650056
"Boca Raton Regional Hospital (FL)",403853887.999999,402429323.698856,-1424564.30114377,5282894.77125752,0.0147050034994405,0.98529499650056
"Boca Raton Regional Hospital (FL)",444529460,439157091.633009,-5372368.36699146,5282894.77125752,0.0147050034994405,0.98529499650056
"Boca Raton Regional Hospital (FL)",481747941,479421362.640531,-2326578.35946876,5282894.77125752,0.0147050034994405,0.98529499650056
"Bon Secours Health System, Inc. (MD)",2912167000,2912166999.97979,-0.0202059745788574,79444499.1360352,0.0246598820625191,0.975340117937481
"Bon Secours Health System, Inc. (MD)",3087573000,3205011263.56864,117438263.568649,79444499.1360352,0.0246598820625191,0.975340117937481
"Bon Secours Health System, Inc. (MD)",3223880000,3207121611.02394,-16758388.9760642,79444499.1360352,0.0246598820625191,0.975340117937481
"Bon Secours Health System, Inc. (MD)",3328510000,3209233411.55531,-119276588.44469,79444499.1360352,0.0246598820625191,0.975340117937481
"Bon Secours Health System, Inc. (MD)",3358282000.00001,3211346666.57704,-146935333.422964,79444499.1360352,0.0246598820625191,0.975340117937481
"Bon Secours Health System, Inc. (MD)",3108640000,3213461376.75696,104821376.756969,79444499.1360352,0.0246598820625191,0.975340117937481
"Bon Secours Health System, Inc. (MD)",3164696000,3215577542.76271,50881542.7627044,79444499.1360352,0.0246598820625191,0.975340117937481
"Boulder Community Health (CO)",261088436,261088436.000157,0.000156760215759277,4048092.39787404,0.0137908736222186,0.986209126377781
"Boulder Community Health (CO)",272924702,267098712.692064,-5825989.30793586,4048092.39787404,0.0137908736222186,0.986209126377781
"Boulder Community Health (CO)",273510009,277936491.261673,4426482.26167345,4048092.39787404,0.0137908736222186,0.986209126377781
"Boulder Community Health (CO)",282756697,289237604.261755,6480907.26175565,4048092.39787404,0.0137908736222186,0.986209126377781
"Boulder Community Health (CO)",300696338,301022821.9086,326483.908600509,4048092.39787404,0.0137908736222186,0.986209126377781
"Boulder Community Health (CO)",321821640,313313886.935114,-8507753.06488681,4048092.39787404,0.0137908736222186,0.986209126377781
"Boulder Community Health (CO)",323364531,326133561.98011,2769030.98010927,4048092.39787404,0.0137908736222186,0.986209126377781
"Bozeman Health Services (MT)",179220047,179220047.000009,8.9108943939209e-06,3392120.56970806,0.0139635206030384,0.986036479396962
"Bozeman Health Services (MT)",184311130,180327270.141719,-3983859.85828134,3392120.56970806,0.0139635206030384,0.986036479396962
"Bozeman Health Services (MT)",199586373,199523549.047344,-62823.9526566565,3392120.56970806,0.0139635206030384,0.986036479396962
"Bozeman Health Services (MT)",217877307,220882186.367654,3004879.36765429,3392120.56970806,0.0139635206030384,0.986036479396962
"Bozeman Health Services (MT)",236910179,244659591.224505,7749412.2245051,3392120.56970806,0.0139635206030384,0.986036479396962
"Bozeman Health Services (MT)",270377170,271144045.748582,766875.748581886,3392120.56970806,0.0139635206030384,0.986036479396962
"Bozeman Health Services (MT)",308836837,300659844.163732,-8176992.83626825,3392120.56970806,0.0139635206030384,0.986036479396962
"Brookhaven Health Care Services Corporation (NY)",255016693,255016693.000376,0.000375986099243164,4041634.14030644,0.0154170033412802,0.98458299665872
"Brookhaven Health Care Services Corporation (NY)",268478110,260465115.917937,-8012994.08206302,4041634.14030644,0.0154170033412802,0.98458299665872
"Brookhaven Health Care Services Corporation (NY)",259409478,261550190.272001,2140712.27200082,4041634.14030644,0.0154170033412802,0.98458299665872
"Brookhaven Health Care Services Corporation (NY)",253459035,262640019.197585,9180984.19758499,4041634.14030644,0.0154170033412802,0.98458299665872
"Brookhaven Health Care Services Corporation (NY)",261084754,263734624.492537,2649870.4925364,4041634.14030644,0.0154170033412802,0.98458299665872
"Brookhaven Health Care Services Corporation (NY)",267061095,264834028.08195,-2227066.91804978,4041634.14030644,0.0154170033412802,0.98458299665872
"Brookhaven Health Care Services Corporation (NY)",270018063,265938251.980466,-4079811.01953411,4041634.14030644,0.0154170033412802,0.98458299665872
"Broward Health dba North Broward Hospital District (FL)",854708999.999999,854708999.999258,-0.000740885734558105,15793136.2615286,0.017267504808759,0.982732495191241
"Broward Health dba North Broward Hospital District (FL)",868568000,855200972.727072,-13367027.2729285,15793136.2615286,0.017267504808759,0.982732495191241
"Broward Health dba North Broward Hospital District (FL)",867030000,880417745.857321,13387745.8573207,15793136.2615286,0.017267504808759,0.982732495191241
"Broward Health dba North Broward Hospital District (FL)",882973000.000001,906415287.179806,23442287.1798047,15793136.2615286,0.017267504808759,0.982732495191241
"Broward Health dba North Broward Hospital District (FL)",967843000.000001,933218872.357615,-34624127.6423863,15793136.2615286,0.017267504808759,0.982732495191241
"Broward Health dba North Broward Hospital District (FL)",950917000.000001,960854629.615992,9937629.61599064,15793136.2615286,0.017267504808759,0.982732495191241
"Butler Health System (PA)",225189880,225189879.999983,-1.68085098266602e-05,2479446.72647584,0.00967268262811481,0.990327317371885
"Butler Health System (PA)",233398638,228598574.925464,-4800063.07453653,2479446.72647584,0.00967268262811481,0.990327317371885
"Butler Health System (PA)",241100893,246302529.31209,5201636.31209081,2479446.72647584,0.00967268262811481,0.990327317371885
"Butler Health System (PA)",262460577,265454304.425169,2993727.42516905,2479446.72647584,0.00967268262811481,0.990327317371885
"Butler Health System (PA)",287067749,286178304.326359,-889444.673640966,2479446.72647584,0.00967268262811481,0.990327317371885
"Butler Health System (PA)",311721832,308610119.286685,-3111712.71331459,2479446.72647584,0.00967268262811481,0.990327317371885
"Butler Health System (PA)",332538032,332897574.886562,359542.886562109,2479446.72647584,0.00967268262811481,0.990327317371885
"Campbell County Hospital District (WY)",104454259,104454259.000026,2.59727239608765e-05,3079507.62741439,0.0211049568125051,0.978895043187495
